DocId,Date,Title,Source,Year
1766319959,19410710,SHOPKEEPER'S OFFENCE,South China Morning Post Ltd.,1941
1766447747,19480619,REGULAR CONTAINER DEPOSIT REQUIRED,South China Morning Post Ltd.,1948
1754417057,19271121,Editorial Article 1 -- No Title,South China Morning Post Ltd.,1927
1322023598,19290720,Display Ad 7 -- No Title,The China Press,1929
1425766528,19311214,Display Ad 2 -- No Title,The China Press,1931
1766754968,19510408,"DAVIE, BOAG & CO., LTD.",South China Morning Post Ltd.,1951
1538759570,19250615,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1765508051,19510604,CRITTALL,South China Morning Post Ltd.,1951
1322024032,19290803,Display Ad 24 -- No Title,The China Press,1929
1321357264,19280527,Display Ad 12 -- No Title,The China Press,1928
1321501480,19281115,Display Ad 40 -- No Title,The China Press,1928
1764492162,19401002,ARMS POSSESSION,South China Morning Post Ltd.,1940
1766466744,19481016,MONTE HARRIS SENTENCED,South China Morning Post Ltd.,1948
1759527598,19341119,THE ASIA COY,South China Morning Post Ltd.,1934
1759995601,19380330,"The Borden Company TORONTO, CANADA. NEW YORK. U.S.A",South China Morning Post Ltd.,1938
1766750810,19520922,"Lane, Cranford's (LANE CRAWFORD. LTD.)",South China Morning Post Ltd.,1952
1766524831,19490420,"AUW PIT SENG'S TRADING CO., LTD.",South China Morning Post Ltd.,1949
1765653769,19511008,"DAVIE, BOAG & CO., LTD.",South China Morning Post Ltd.,1951
1499882990,19240407,ROBBERS RUN WILD,South China Morning Post Ltd.,1924
1754318954,19280418,Front Page 1 -- No Title,South China Morning Post Ltd.,1928
1499114049,19140527,Article 2 -- No Title,South China Morning Post Ltd.,1914
1760042572,19380810,RECEIVING WOOD,South China Morning Post Ltd.,1938
1764453316,19400529,FRAUD CHARGE,South China Morning Post Ltd.,1940
1759710407,19360603,POLISH RIOTING,South China Morning Post Ltd.,1936
1766308030,19410620,CAUSED OBSTRUCTION,South China Morning Post Ltd.,1941
1766304593,19410602,RAPE CASE DROPPED,South China Morning Post Ltd.,1941
1766307918,19410623,FALSE PRETENCES,South China Morning Post Ltd.,1941
1419999133,19251031,Article 15 -- No Title,The North China Herald,1925
1498773150,19081126,ALLEGED ARSON,South China Morning Post Ltd.,1908
1418972893,19320817,Article 14 -- No Title,The North China Herald,1932
1759718935,19360713,SETTING MAN TRAPS,South China Morning Post Ltd.,1936
1766331014,19410906,FINED FOR SPITTING,South China Morning Post Ltd.,1941
1425406507,19131206,CRUELTY TO ANIMALS,The North China Herald,1913
1499642377,19221208,RUSSIAN NOTES,South China Morning Post Ltd.,1922
1371872554,19330624,Russian Shoplifter Is Sentenced By Judge Sun,The China Press,1933
1371559342,19311010,"Coffin Sleeper Lights Candles, Ends A Suicide",The China Press,1931
1499695328,19230314,THE WHITE MAN'S DUTY,South China Morning Post Ltd.,1923
1324729097,19160125,A BOGUS BANK,The Shanghai Times,1916
1322083595,19251103,CRIMES OF VIOLENCE ARE TRIED,The China Press,1925
1759796063,19370610,FORMER ACTRESS,South China Morning Post Ltd.,1937
1765570939,19510802,ALLEGED MONEY DEMANDS,South China Morning Post Ltd.,1951
1321474511,19270623,FORD'S CUT RATE GROCERY STORES CAUSE TROUBLE,The China Press,1927
1766323790,19411001,A Bird's-Eye View,South China Morning Post Ltd.,1941
1420005625,19260522,U. S. MARATHON RECORD BROKEN,The North China Herald,1926
1322035850,19290815,Display Ad 5 -- No Title,The China Press,1929
1499978482,19250318,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1498736379,19080905,A BAD REPUTATION,South China Morning Post Ltd.,1908
1754319582,19280425,Article 4 -- No Title,South China Morning Post Ltd.,1928
1535729990,19460302,BLACK MARKET ARREST,South China Morning Post Ltd.,1946
1696031849,19390909,"CONNELL BROS., CO., LTD.",South China Morning Post Ltd.,1939
1760141922,19400223,CHASE & SANBORN COFFEE,South China Morning Post Ltd.,1940
1759977736,19380316,The Borden Company,South China Morning Post Ltd.,1938
1759970507,19380223,The Borden Company,South China Morning Post Ltd.,1938
1760387667,19390203,THEFTS REPORTED,South China Morning Post Ltd.,1939
1764506443,19401206,Chase & Sanborn Coffee,South China Morning Post Ltd.,1940
1499930139,19240918,Article 3 -- No Title,South China Morning Post Ltd.,1924
1321972839,19300513,Display Ad 33 -- No Title,The China Press,1930
1426580097,19260703,Article 23 -- No Title,The North China Herald,1926
1321520469,19280808,Display Ad 64 -- No Title,The China Press,1928
1759943796,19380902,Fish Ivory,South China Morning Post Ltd.,1938
1764536482,19410222,TAILOR'S ESTATE,South China Morning Post Ltd.,1941
1765461720,19510419,SHROFF CHARGED,South China Morning Post Ltd.,1951
1760396726,19390403,CHARGE OF ASSAULT,South China Morning Post Ltd.,1939
1766749167,19520904,MURDERER HANGED,South China Morning Post Ltd.,1952
1760053797,19390106,THEFT OF BANKNOTE,South China Morning Post Ltd.,1939
1766426552,19480224,COURT BRIEFS,South China Morning Post Ltd.,1948
1498511814,19050131,ITEMS OF INTEREST,South China Morning Post Ltd.,1905
1498639975,19070126,HE DRANK NATIVE MILK AND BECAME VERY ILL,South China Morning Post Ltd.,1907
1498652565,19070425,Article 6 -- No Title,South China Morning Post Ltd.,1907
1498946749,19111101,THE ROBERT DOLLAR Co.,South China Morning Post Ltd.,1911
1498953480,19111225,COLD ROOMS MADE WARM,South China Morning Post Ltd.,1911
1500011142,19250722,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1321949495,19290818,Display Ad 39 -- No Title,The China Press,1929
1760468859,19390921,BLUE BELL STORE,South China Morning Post Ltd.,1939
1759870261,19371013,STATE EXPRESS,South China Morning Post Ltd.,1937
1321979082,19290728,Display Ad 11 -- No Title,The China Press,1929
1416592608,19370526,Display Ad 24 -- No Title,The China Press,1937
1500012285,19250727,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1759981949,19380323,The Borden Company,South China Morning Post Ltd.,1938
1766739023,19520519,Super cushion,South China Morning Post Ltd.,1952
1766380438,19490830,GETZ BROS. & CO.,South China Morning Post Ltd.,1949
1764496283,19401025,Chase & Sanborn Coffee,South China Morning Post Ltd.,1940
1498624468,19061006,BIG DIAMOND ROBBERY,South China Morning Post Ltd.,1906
1321207758,19300318,Display Ad 5 -- No Title,The China Press,1930
1371085008,19210402,Article 16 -- No Title,The North China Herald,1921
1418914266,19400410,"Japanese Arrest Woman, Child",The North China Herald,1940
1499213297,19150831,"""MATCH DE BOXE.""",South China Morning Post Ltd.,1915
1324930189,19181213,A THIEVING HOUSEBOY,The Shanghai Times,1918
1321532869,19280301,WAR MOVES,The China Press,1928
1322102461,19250313,"50-CENT STOVE YIELDS HIDDEN HOARD OF $2,500",The China Press,1925
1759864692,19370929,"KELLY & WALSH, LTD.",South China Morning Post Ltd.,1937
1766534990,19490708,ILLEGAL ENTRY,South China Morning Post Ltd.,1949
1498577935,19051227,REED BIRDS,South China Morning Post Ltd.,1905
1498910022,19110323,Article 1 -- No Title,South China Morning Post Ltd.,1911
1498839665,19100120,WING ON Co.,South China Morning Post Ltd.,1910
1499290791,19180604,Article 1 -- No Title,South China Morning Post Ltd.,1918
1321524319,19290129,Display Ad 58 -- No Title,The China Press,1929
1321240582,19270824,HARRY LAUDER TAKES CHEWING GUM ROLE,The China Press,1927
1764490888,19400927,CONSPIRED TO ROB,South China Morning Post Ltd.,1940
1499890967,19231221,Article 6 -- No Title,South China Morning Post Ltd.,1923
1499653549,19230119,Article 1 -- No Title,South China Morning Post Ltd.,1923
1499789319,19230827,THE MOTOR ARMED ROBBERY,South China Morning Post Ltd.,1923
1499067683,19131114,Article 4 -- No Title,South China Morning Post Ltd.,1913
1499277354,19180718,RIOT IN SHANGHAI,South China Morning Post Ltd.,1918
1754418266,19271202,"MITSUI BUSSAN KAISHA, LTD. Hongkong",South China Morning Post Ltd.,1927
1321210390,19291216,Armed Robberies,The China Press,1929
1321540257,19280411,Display Ad 6 -- No Title,The China Press,1928
1371366870,18960710,H.B.M's POLICE COURT,The North China Herald,1896
1499560337,19210718,NOTES AND NOTIONS,South China Morning Post Ltd.,1921
1757425806,19330327,Article 15 -- No Title,South China Morning Post Ltd.,1933
1757489019,19331124,Article 16 -- No Title,South China Morning Post Ltd.,1933
1760411772,19390529,OLD TRICK SUCCEEDS,South China Morning Post Ltd.,1939
1764475764,19400805,THIEF ENTERS HOUSE,South China Morning Post Ltd.,1940
1759378420,19340414,Article 7 -- No Title,South China Morning Post Ltd.,1934
1499384064,19190818,POLICE COURTS,South China Morning Post Ltd.,1919
1369957824,19240308,TINNED MILK BOUGHT AT AUCTION,The North China Herald,1924
1499866116,19270129,Front Page 2 -- No Title,South China Morning Post Ltd.,1927
1321429315,19281007,Marriage Announcement 3 -- No Title,The China Press,1928
1371594914,19350203,Woman Stabbed While Sleeping In Home,The China Press,1935
1371891676,19370425,Article 1 -- No Title,The China Press,1937
1321205046,19290220,Display Ad 5 -- No Title,The China Press,1929
1500003963,19250703,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1499523481,19191209,Article 2 -- No Title,South China Morning Post Ltd.,1919
1666738203,19461229,ARMED ROBBERS CAUGHT,South China Morning Post Ltd.,1946
1538798952,19391215,CHASE AND SANBORN,South China Morning Post Ltd.,1939
1500008093,19250708,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1499986465,19250417,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1754565199,19290218,AJI-NO-MOTO,South China Morning Post Ltd.,1929
1321318622,19280311,Display Ad 54 -- No Title,The China Press,1928
1369509101,19000919,Display Ad 10 -- No Title,The North China Herald,1900
1756819949,19301217,Roland Sarrault,South China Morning Post Ltd.,1930
1756796119,19301002,MYSTERY OF THE ROAD,South China Morning Post Ltd.,1930
1755518090,19290810,"Lane, Crawford, Ltd.",South China Morning Post Ltd.,1929
1500012717,19250724,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1500006175,19250705,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1759702508,19360331,"CONNELL BROTHERS, LTD.",South China Morning Post Ltd.,1936
1759890781,19371113,"Dairy Farm Ice & Cold Storage Co., Ltd.",South China Morning Post Ltd.,1937
1757437270,19330411,Article 17 -- No Title,South China Morning Post Ltd.,1933
1765482145,19510507,"DAVIE, BOAG & CO., LTD.",South China Morning Post Ltd.,1951
1759813429,19370821,HARPIC,South China Morning Post Ltd.,1937
1535732726,19460329,DUTIABLE TOBACCO,South China Morning Post Ltd.,1946
1666738504,19461215,Prices of Toys,South China Morning Post Ltd.,1946
1757364962,19320309,Article 24 -- No Title,South China Morning Post Ltd.,1932
1759715782,19360603,THIEVES IN KOWLOON,South China Morning Post Ltd.,1936
1759531120,19341106,Article 2 -- No Title,South China Morning Post Ltd.,1934
1759803453,19370710,RAINBOW'S END,South China Morning Post Ltd.,1937
1765484854,19510511,Murder Charge,South China Morning Post Ltd.,1951
1766312460,19410627,CANE FOR JUVENILE,South China Morning Post Ltd.,1941
1498865706,19100709,CORRESPONDENCE,South China Morning Post Ltd.,1910
1766447652,19480620,Hongkong Shops,South China Morning Post Ltd.,1948
1420019352,19270625,Article 13 -- No Title,The North China Herald,1927
1499193371,19150407,TROUBLE IN PORTUGAL,South China Morning Post Ltd.,1915
1499230101,19170830,MINOR CASES,South China Morning Post Ltd.,1917
1499222188,19151120,Article 3 -- No Title,South China Morning Post Ltd.,1915
1757323284,19310814,RIOTING IN INDIA,South China Morning Post Ltd.,1931
1757344351,19311203,Article 4 -- No Title,South China Morning Post Ltd.,1931
1760399000,19390318,THEFT ON A LAUNCH,South China Morning Post Ltd.,1939
1766499936,19481122,MONEY RETRIEVED,South China Morning Post Ltd.,1948
1425768726,19320701,Engagement Ring In Bar Of Soap Reveals Girl's Love Story,The China Press,1932
1416448108,19321024,Other 2 -- No Title,The China Press,1932
1418745978,19011224,Display Ad 10 -- No Title,The North China Herald,1901
1425766646,19311128,Display Ad 4 -- No Title,The China Press,1931
1766763501,19510729,Truth Game,South China Morning Post Ltd.,1951
1538759550,19250415,BOTHER WITH YOUR BATH,South China Morning Post Ltd.,1925
1538774399,19300315,AJI-NO-MOTO ESSENCE OF TASTE,South China Morning Post Ltd.,1930
1498947654,19111129,J. R. LEE & CO.,South China Morning Post Ltd.,1911
1498946141,19111117,THOS. COOK & SON,South China Morning Post Ltd.,1911
1498948338,19111127,The Chinese Engineering and Mining Co. Ltd.,South China Morning Post Ltd.,1911
1498950134,19111124,Carmation BRAND,South China Morning Post Ltd.,1911
1498968746,19120318,THOS. COOK & SON,South China Morning Post Ltd.,1912
1498962439,19120209,THE HONGKONG SERVANTS' REGISTRATION AND LABOUR AGENCY,South China Morning Post Ltd.,1912
1499971401,19161216,Christmas Cards,South China Morning Post Ltd.,1916
1371368684,19011218,Display Ad 7 -- No Title,The North China Herald,1901
1321477720,19290123,Display Ad 29 -- No Title,The China Press,1929
1754566450,19290219,SENNET FRERES,South China Morning Post Ltd.,1929
1554651749,19111115,REG. U. S. PAT. OFF. Carnation BRAND,South China Morning Post Ltd.,1911
1754573311,19290327,"MUSTARD & CO., LTD.",South China Morning Post Ltd.,1929
1499994786,19250527,DAW SEN & CO'S,South China Morning Post Ltd.,1925
1754573047,19290325,"MUSTARD & CO., LTD.",South China Morning Post Ltd.,1929
1759705612,19360514,"CONNELL BROTHERS, LTD., Dept. 16433",South China Morning Post Ltd.,1936
1760038820,19380727,Getz Bros. & Co.,South China Morning Post Ltd.,1938
1759863409,19370926,PLAGUE OF WASPS,South China Morning Post Ltd.,1937
1760025958,19380629,Getz Bros. & Co,South China Morning Post Ltd.,1938
1759734416,19361005,LOCAL ESTATES,South China Morning Post Ltd.,1936
1760032401,19380713,Getz Bros. & Co.,South China Morning Post Ltd.,1938
1756959636,19300412,HORLICK'S THE ORIGINAL MALTED MILK,South China Morning Post Ltd.,1930
1760423458,19390624,Taste that flavour from ripe STRAWBERRIES,South China Morning Post Ltd.,1939
1760029813,19380706,Getz Bros. & Co.,South China Morning Post Ltd.,1938
1765540860,19510702,"DAVIE, BOAG & CO., LTD.",South China Morning Post Ltd.,1951
1759994303,19380330,ATTACK BY ROBBER,South China Morning Post Ltd.,1938
1420005853,19260410,THE NEW BUDDHISM,The North China Herald,1926
1754397139,19090803,Article 3 -- No Title,South China Morning Post Ltd.,1909
1499509278,19191124,Front Page 1 -- No Title,South China Morning Post Ltd.,1919
1499378574,19190628,Front Page 1 -- No Title,South China Morning Post Ltd.,1919
1759682316,19360207,Article 21 -- No Title,South China Morning Post Ltd.,1936
1499770573,19230705,SKIMMED MILK,South China Morning Post Ltd.,1923
1757422369,19330113,ANOTHER JEWEL THEFT,South China Morning Post Ltd.,1933
1499446257,19200513,Article 1 -- No Title,South China Morning Post Ltd.,1920
1759566396,19351105,Article 4 -- No Title,South China Morning Post Ltd.,1935
1756954808,19300416,DAYLIGHT ROBBERY,South China Morning Post Ltd.,1930
1759356896,19340104,SPECIAL KEY MADE,South China Morning Post Ltd.,1934
1766511641,19490414,ILLEGAL RADIO,South China Morning Post Ltd.,1949
1766449360,19480621,Coca-Cola,South China Morning Post Ltd.,1948
1420019995,19270827,SUPERTAXES AND ILLEGAL PROFITS,The North China Herald,1927
1499077864,19140207,THE MAGISTRACY,South China Morning Post Ltd.,1914
1324752335,19160503,LOCAL AND GENERAL,The Shanghai Times,1916
1757377168,19320627,WHEN TO BE DEAF,South China Morning Post Ltd.,1932
1759612686,19350820,TWO KINDS OF DOUGH,South China Morning Post Ltd.,1935
1757367268,19320428,FIRE DANGERS,South China Morning Post Ltd.,1932
1759811899,19370818,ARMED JUNK ROBBERY,South China Morning Post Ltd.,1937
1766508620,19490320,Price Marks,South China Morning Post Ltd.,1949
1759799456,19370624,CO-OPERATIVE STORES,South China Morning Post Ltd.,1937
1498846302,19100223,POLICE COURT,South China Morning Post Ltd.,1910
1498806390,19090817,CORRESPONDENCE,South China Morning Post Ltd.,1909
1500239564,19271019,Article 6 -- No Title,South China Morning Post Ltd.,1927
1766369964,19490716,LICENCE SUSPENDED,South China Morning Post Ltd.,1949
1766748197,19520830,Price Of Cigarettes,South China Morning Post Ltd.,1952
1760454380,19390520,THEFT FROM GODOWN,South China Morning Post Ltd.,1939
1766765370,19520511,The Adventure Of A Ten Cents Coin,South China Morning Post Ltd.,1952
1754378036,19281117,BOWLING COMEDY,South China Morning Post Ltd.,1928
1764800479,19501222,A Bird's-Eye View,South China Morning Post Ltd.,1950
1319921022,19290907,Display Ad 4 -- No Title,The China Weekly Review,1929
1319929842,19291130,Display Ad 4 -- No Title,The China Weekly Review,1929
1371611407,19360802,Display Ad 30 -- No Title,The China Press,1936
1319924051,19291207,Display Ad 5 -- No Title,The China Weekly Review,1929
1416445152,19320322,Now You Tell One,The China Press,1932
1319918798,19290511,Display Ad 4 -- No Title,The China Weekly Review,1929
1416765746,19381008,Other 6 -- No Title,The China Press,1938
1554651466,19111215,THE ROBERT DOLLAR Co.,South China Morning Post Ltd.,1911
1756796183,19301002,Jhompson's MALTED MILK,South China Morning Post Ltd.,1930
1499249545,19171110,Front Page 1 -- No Title,South China Morning Post Ltd.,1917
